,Drug_ID,Drug,Y
887,Drug 4064,COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O,1.0
888,Drug 4066,CC(CCO)CC(C)(C)C,0.0
889,Drug 4086,CCn1nc(C)c2c1C(=O)NCC(c1ccc(O)cc1)=N2,0.0
890,Drug 4103,CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C,0.0
891,Drug 4105,CC(C)(O)c1ccc(CNC(=O)c2cccnc2Oc2ccc3nonc3c2)cc1,0.0
892,Drug 4106,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,0.0
893,Drug 4107,CCCSP(=S)(OCC)Oc1ccc(SC)cc1,0.0
894,Drug 4114,CCCCCCCCSCCO,1.0
895,Drug 4118,C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,1.0
896,Drug 4119,COP(=O)(OC)SCn1c(=O)oc2cc(Cl)cnc21,1.0
897,Drug 4134,N#CCCC(Br)(C#N)CBr,1.0
898,Drug 4163,CN1CCN(c2ccccc2/C=C2\SCCN(c3ccc(Cl)c(Cl)c3)C2=O)CC1,1.0
899,Drug 4165,CO/N=C(/C1=NOCCO1)c1ccccc1Oc1ncnc(Oc2ccccc2Cl)c1F,1.0
900,Drug 4173,CCCCNS(=O)(=O)c1ccccc1,0.0
901,Drug 4198,Cc1cc(Cl)ccc1OCC(=O)[O-].[Na+],0.0
902,Drug 4204,CCCCCCCCCCCCCCCCO,0.0
903,Drug 4211,CC(C)NC(=O)N1CC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0.0
904,Drug 4215,CC/C=C\CCOC(C)=O,0.0
905,Drug 4220,CC[C@H]1CC[C@H](NCc2cc3c(cc2OC)[C@H]2C[C@H]2C(=O)N3C)[C@H](c2ccccc2)N1,1.0
906,Drug 4223,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccc(Cl)cc1,1.0
907,Drug 4251,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C([O-])c1ccccc1,0.0
908,Drug 4252,CC(=O)Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccccc3)c(O)c12.[Na+].[Na+],0.0
909,Drug 4260,O=C(O)c1cccc(Oc2ccccc2)c1,0.0
910,Drug 4274,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
911,Drug 4275,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
912,Drug 4289,C=CCN(CC=C)C(=O)C(Cl)Cl,0.0
913,Drug 4311,[K+].[O-][Cl+2]([O-])[O-],0.0
914,Drug 4312,[Na+].[O-][n+]1ccccc1[S-],1.0
915,Drug 4320,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+],0.0
916,Drug 4329,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)[O-])c3)C=C2)c2ccccc2S(=O)(=O)[O-])cc1.[Na+].[Na+],0.0
917,Drug 4333,CN(C)CCCN(C)CCCN(C)C,0.0
918,Drug 4343,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+],0.0
919,Drug 4362,CCCCCCC(CO)CCCC,1.0
920,Drug 4368,O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO,1.0
921,Drug 4371,O=C([O-])CCl.[Na+],0.0
922,Drug 4386,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,1.0
923,Drug 4401,CCCCCCOc1ccc(N)cc1,1.0
924,Drug 4415,CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)cc1C,1.0
925,Drug 4425,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],1.0
926,Drug 4431,CCCC1CCC(=O)CC1,0.0
927,Drug 4432,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,0.0
928,Drug 4447,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,0.0
929,Drug 4449,CC(C)N(c1ccccc1)C(C)C,0.0
930,Drug 4452,CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,1.0
931,Drug 4460,CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1.0
932,Drug 4466,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O.O.O.O,1.0
933,Drug 4467,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3.CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3.Cl.Cl.O,1.0
934,Drug 4472,C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O,1.0
935,Drug 4475,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
936,Drug 4487,C/C=C/c1ccc(OC)cc1,0.0
937,Drug 4494,N#CN,0.0
938,Drug 4514,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,0.0
939,Drug 4528,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)[C@@H]5C[C@@H]5[C@]4(C)[C@H]3CC[C@@]21C,0.0
940,Drug 4533,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],1.0
941,Drug 4535,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,1.0
942,Drug 4545,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,0.0
943,Drug 4549,COS(=O)(=O)[O-].Cn1c(-c2ccccc2)cc(-c2ccccc2)[n+]1C,1.0
944,Drug 4561,CCCC[Sn](CCCC)(CCCC)OC(=O)c1ccccc1,1.0
945,Drug 4562,CCCCOc1ccc(N)cc1,0.0
946,Drug 4567,COC(=O)c1ccccc1C(=O)O,0.0
947,Drug 4568,CCCCC(CC)COC(=O)c1ccccc1C(=O)O,0.0
948,Drug 4577,COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3ccccc3OC)(N3C[C@H](O)C[C@H]3C(=O)N(C)C)c3cc(Cl)ccc32)c(OC)c1,1.0
949,Drug 4581,CC1=CC(=O)/C(=C(/C)[O-])C(=O)O1.[Na+],0.0
950,Drug 4589,CCC1COC(=O)O1,0.0
951,Drug 4593,CCc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2CN2CCN(c3ccc(OC)cc3)CC2)ccc1OCC(=O)O,1.0
952,Drug 4595,CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,0.0
953,Drug 4596,C[C@@H](Oc1ccc(CNC(=O)c2cccnc2Oc2ccc3c(c2)OCO3)c(F)c1)C(=O)O,0.0
954,Drug 4598,CCCCCCCCN(C)CCCCCCCC,0.0
955,Drug 4602,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,1.0
956,Drug 4603,CCCC(CC)c1ccccc1,0.0
957,Drug 4604,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,1.0
958,Drug 4610,O=C(Cc1ccccc1)c1ccccc1,0.0
959,Drug 4618,Cc1cc(C)c(S(=O)(=O)[O-])cc1N=Nc1cc(S(=O)(=O)[O-])c2ccccc2c1O.[Na+].[Na+],0.0
960,Drug 4620,CC(C#N)CCC#N,0.0
961,Drug 4625,CCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],1.0
962,Drug 4634,Fc1ccc(Br)cc1,0.0
963,Drug 4637,CC(C)=CCCC(C)=CCCC(C)=CCO,1.0
964,Drug 4639,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,1.0
965,Drug 4641,N#CNC(=N)N,0.0
966,Drug 4651,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,0.0
967,Drug 4654,O=C(Nc1ccccc1)c1cc(Cl)ccc1O,1.0
968,Drug 4659,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,0.0
969,Drug 4680,COC(=O)c1c(C)cc(O)c(C)c1O,0.0
970,Drug 4681,CC12CCC(CC1)C(C)(C)O2,0.0
971,Drug 4684,O=[PH](Oc1ccccc1)Oc1ccccc1,0.0
972,Drug 4691,CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C,0.0
973,Drug 4697,C[C@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O,0.0
974,Drug 4712,O=C(N[C@H]1CN2CCC1CC2)c1cc2ccoc2cn1,0.0
975,Drug 4713,CC[C@H](NC(=O)c1cc(F)ccc1[N-]S(=O)(=O)c1cccc2cccnc12)c1ccccc1.[Na+],0.0
976,Drug 4725,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,0.0
977,Drug 4726,Cc1cc(C)c(C(=O)O)c(C)c1,0.0
978,Drug 4744,Oc1cc2ccccc2c2ccccc12,1.0
979,Drug 4759,CN1C(=O)CC[C@H]1c1cccnc1,0.0
980,Drug 4760,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,0.0
981,Drug 4763,COc1cc(OC)c2ccc(=O)oc2c1,0.0
982,Drug 4772,COc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0
983,Drug 4777,C1=CCCC=CCCC=CCC1,0.0
984,Drug 4783,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,0.0
985,Drug 4786,CN(C)c1ccc(/N=N/c2ccccc2C(=O)O)cc1,1.0
986,Drug 4788,CCc1occc(=O)c1O,0.0
987,Drug 4797,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0.0
988,Drug 4805,O=C1NC2NC(=O)NC2N1,0.0
989,Drug 4808,Cc1ccc(N)c(N)c1,1.0
990,Drug 4824,Cc1ccc(C(C)C)cc1O,0.0
991,Drug 4825,O=C(O)c1cccc(C(=O)O)n1,0.0
992,Drug 4830,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,1.0
993,Drug 4840,Cc1oc(-c2ccccc2)nc1CCOc1cccc2c1ccn2CCC(=O)O,0.0
994,Drug 4844,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,1.0
995,Drug 4848,CC(O)C(=O)O,0.0
996,Drug 4849,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,0.0
997,Drug 4861,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,0.0
998,Drug 4863,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0.0
999,Drug 4865,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,1.0
1000,Drug 4872,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0.0
1001,Drug 4879,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1.0
1002,Drug 4888,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0.0
1003,Drug 4909,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1.0
1004,Drug 4912,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0
1005,Drug 4917,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,1.0
1006,Drug 4925,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.0
1007,Drug 4929,CC(=O)Oc1ccccc1C(=O)O,0.0
1008,Drug 4933,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,0.0
1009,Drug 4939,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,0.0
1010,Drug 4955,CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.0
1011,Drug 4960,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,0.0
1012,Drug 4965,CCN(CC)CCOC(=O)c1ccc(N)cc1.Cl,0.0
1013,Drug 4973,CCCCCCCCCCCCCOP(=O)(O)O,1.0
1014,Drug 4977,O=c1[nH]cc(F)c(=O)[nH]1,1.0
1015,Drug 4978,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,0.0
1016,Drug 4979,Cl/C=C\C[N+]12CN3CN(CN(C3)C1)C2.[Cl-],1.0
1017,Drug 4980,CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,0.0
1018,Drug 4981,O=C(O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1,0.0
1019,Drug 4982,COS(=O)(=O)[O-].[Na+],0.0
1020,Drug 4984,COP(=O)(OC)OC,0.0
1021,Drug 4986,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,0.0
1022,Drug 4987,CC(C)NCC(O)c1ccc(O)c(O)c1.Cl,0.0
1023,Drug 4994,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,0.0
1024,Drug 4997,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],1.0
1025,Drug 4998,O=C(O)CC(C(=O)O)S(=O)(=O)O,0.0
1026,Drug 5013,CC(C)=CCCC(C)=CC#N,0.0
1027,Drug 5021,CCCc1cc(=O)[nH]c(=S)[nH]1,0.0
1028,Drug 5022,CCCCC(CC)COC(=O)c1ccc(O)cc1,1.0
1029,Drug 5034,O.O.O=c1nc([O-])n(Cl)c(=O)n1Cl.[Na+],0.0
1030,Drug 5037,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,0.0
1031,Drug 5038,BrCc1cccc(Oc2ccccc2)c1,0.0
1032,Drug 5046,O=C(Nc1ccccc1)Nc1cnns1,1.0
1033,Drug 5054,CCOC(N)=O,0.0
1034,Drug 5069,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,0.0
1035,Drug 5070,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0.0
1036,Drug 5073,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0.0
1037,Drug 5074,CC(=O)C1C(=O)C=C(C)OC1=O,0.0
1038,Drug 5083,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,0.0
1039,Drug 5088,Clc1ccc(C(Cl)(Cl)Cl)cc1,0.0
1040,Drug 5105,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0.0
1041,Drug 5108,CC1=C(C(=O)Nc2ccccc2)SCCO1,0.0
1042,Drug 5116,O=[N+]([O-])C(Br)(CO)CO,1.0
1043,Drug 5123,c1coc(CNc2[nH]cnc3ncnc2-3)c1,0.0
1044,Drug 5124,O=c1cc(-c2ccccc2)oc2ccccc12,0.0
1045,Drug 5130,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,0.0
1046,Drug 5134,Cc1cccc(O)c1C,0.0
1047,Drug 5135,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,1.0
1048,Drug 5143,Cc1cc(C)c(O)c(C)c1,0.0
1049,Drug 5145,O=C(N[C@H]1CN2CCC1CC2)c1ccc2c(c1)OCCO2,0.0
1050,Drug 5147,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,0.0
1051,Drug 5149,O=[N+]([O-])c1ccccc1[N+](=O)[O-],1.0
1052,Drug 5154,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,0.0
1053,Drug 5158,CC1(C)[C@@H](C=C(Br)Br)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,1.0
1054,Drug 5166,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0.0
1055,Drug 5171,Cc1cc(C)nc(Nc2ccccc2)n1,0.0
1056,Drug 5174,Oc1ccc2ccc3cccc4ccc1c2c34,1.0
1057,Drug 5176,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,0.0
1058,Drug 5183,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,1.0
1059,Drug 5184,O=S(=O)([O-])c1ccc2ccccc2c1.[Na+],0.0
1060,Drug 5190,O=C(CCl)c1ccccc1,1.0
1061,Drug 5192,O=C([O-])c1ccccc1.[Na+],0.0
1062,Drug 5201,NS(=O)(=O)O,0.0
1063,Drug 5204,CCOC(=O)COc1ccc(Cl)cc1Cl,0.0
1064,Drug 5208,CCCCCCCCCCC(CO)CCCCCCCC,0.0
1065,Drug 5213,CN1CSC(=S)N(C)C1,1.0
1066,Drug 5216,CNC(=S)NC,0.0
1067,Drug 5220,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,0.0
1068,Drug 5222,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.0
1069,Drug 5227,CCC(C)(C)C1CCC(O)CC1,0.0
1070,Drug 5244,c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,0.0
1071,Drug 5263,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.0
1072,Drug 5274,CC(C)=CCCC(C)=CC=O,0.0
1073,Drug 5275,CCCC/C=C\CCCCCCCCCC=O,1.0
1074,Drug 5276,CCC1(C)NC(=O)NC1=O,0.0
1075,Drug 5282,CCCCCOC(=O)CCC,0.0
1076,Drug 5296,O=C(c1ccccc1)C1CCC1,0.0
1077,Drug 5298,CC(=O)OC(C)(C)C,0.0
1078,Drug 5299,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0.0
1079,Drug 5301,CN1CCC[C@H]1c1cccnc1,0.0
1080,Drug 5313,Clc1cccc(Cl)c1,0.0
1081,Drug 5333,C1=CCC=C1,0.0
1082,Drug 5345,O=C(CBr)OCc1ccccc1,0.0
1083,Drug 5357,CCCCCCCCCCCCCC(=O)O,0.0
1084,Drug 5359,CCCCCCCCCCCCCCCC,0.0
1085,Drug 5370,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,1.0
1086,Drug 5374,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,1.0
1087,Drug 5397,NNC(=O)c1ccncc1,0.0
1088,Drug 5400,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],1.0
1089,Drug 5415,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1.0
1090,Drug 5421,CN1C(=O)c2ccccc2C1=O,0.0
1091,Drug 5443,CCN(CC)N=O,0.0
1092,Drug 5448,CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,0.0
1093,Drug 5452,O=C(O)c1ccc2c(c1)C(=O)OC2=O,0.0
1094,Drug 5458,C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0
1095,Drug 5459,CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,1.0
1096,Drug 5461,CC1=C(C)S(=O)(=O)CCS1(=O)=O,1.0
1097,Drug 5466,c1cc(-c2ccncc2)ccn1,0.0
1098,Drug 5467,O=C(O)COc1nc(Cl)c(Cl)cc1Cl,0.0
1099,Drug 5472,C=C(C)C(=O)[O-].[Na+],0.0
1100,Drug 5473,O=C([O-])c1ccccc1.O=C([O-])c1ccccc1.[Mg+2],0.0
1101,Drug 5474,COP(=S)(OC)Oc1ccc(SC)c(C)c1,1.0
1102,Drug 5477,CCCCNC(=O)OCC#CI,1.0
1103,Drug 5487,CCCCCCCCSC(=O)Oc1cc(Cl)nnc1-c1ccccc1,0.0
1104,Drug 5497,CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],0.0
1105,Drug 5502,OCC1CO1,0.0
1106,Drug 5503,CN=C=S,0.0
1107,Drug 5504,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0.0
1108,Drug 5524,Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,0.0
1109,Drug 5537,CCCCOC(CC)OC(C)COC(O)CC,0.0
1110,Drug 5538,CS(=O)(=O)OCCCCOS(C)(=O)=O,0.0
1111,Drug 5540,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,1.0
1112,Drug 5541,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,1.0
1113,Drug 5546,Cc1cc(=O)[nH]c(=S)[nH]1,0.0
1114,Drug 5572,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,0.0
1115,Drug 5585,CCCC[N+](C)(CCCC)CCCC.[Cl-],0.0
1116,Drug 5587,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,0.0
1117,Drug 5598,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,0.0
1118,Drug 5601,c1ccc2cc3c(ccc4ccccc43)cc2c1,0.0
1119,Drug 5613,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,0.0
1120,Drug 5618,OCC(O)CO,0.0
1121,Drug 5629,CC(=O)O.CC(=O)O.N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,1.0
1122,Drug 5634,I.I.NCCN,0.0
1123,Drug 5637,C=CCN=C=S,0.0
1124,Drug 5639,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],1.0
1125,Drug 5640,CCCCCCCCCCCCCCCC(=O)O,1.0
1126,Drug 5641,CCCCCCCCCCCCCCCCCC(=O)O,0.0
1127,Drug 5645,NC(N)=O,0.0
1128,Drug 5647,CN(C)N,0.0
1129,Drug 5651,Cc1ccc(C)c2ccccc12,0.0
1130,Drug 5657,CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O.[Na+],0.0
1131,Drug 5663,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,0.0
1132,Drug 5675,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.0
1133,Drug 5679,CC(O)CO,0.0
1134,Drug 5684,Cc1cccc(C)c1O,0.0
1135,Drug 5685,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,0.0
1136,Drug 5693,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].[Na+],0.0
1137,Drug 5694,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,1.0
1138,Drug 5695,NCCO.O=C(O)c1nc(Cl)ccc1Cl,0.0
1139,Drug 5701,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0
1140,Drug 5702,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,0.0
1141,Drug 5704,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0
1142,Drug 5710,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,0.0
1143,Drug 5717,CCc1cccc(CC)c1N,0.0
1144,Drug 5718,CCNC(=O)NC(=O)/C(C#N)=N/OC,0.0
1145,Drug 5719,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,1.0
1146,Drug 5724,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.0
1147,Drug 5727,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,0.0
1148,Drug 5731,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0
1149,Drug 5748,Oc1cc(Cl)ccc1Cl,0.0
1150,Drug 5749,CCCCC(CC)COC(=O)CCCCC(=O)OCc1ccccc1,0.0
1151,Drug 5753,Nn1cnnc1,0.0
1152,Drug 5754,CC(=O)OCCC(C)CC(C)(C)C,0.0
1153,Drug 5758,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,1.0
1154,Drug 5759,Cc1ccc(N=C=O)cc1N=C=O,0.0
1155,Drug 5761,Cc1cc(S(=O)(=O)[O-])ccc1/N=N/c1c(O)ccc2ccccc12.[Na+],0.0
1156,Drug 5762,CC(C)(C)c1cccc(O)c1,0.0
1157,Drug 5766,Cn1c(=O)c2[nH]cnc2n(C)c1=O,0.0
1158,Drug 5767,Cc1ncc(CO)c(CO)c1O.Cl,0.0
