,Drug_ID,Drug,Y
1439,Drug 7445,O=S(=O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0.0
1440,Drug 7446,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.0
1441,Drug 7447,O=S(=O)(c1ccc(O)cc1)c1ccc(O)cc1,0.0
1442,Drug 7451,CC(C)(OO)c1ccccc1,1.0
1443,Drug 7452,S=C([S-])NCCNC(=S)[S-].S=C([S-])NCCNC(=S)[S-].[Mn+2].[Zn+2],0.0
1444,Drug 7455,CC(=O)OC(C)(C)C1CC=C(C)CC1,1.0
1445,Drug 7456,CCC(=O)OC(C)(C)C1CC=C(C)CC1,0.0
1446,Drug 7465,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,1.0
1447,Drug 7468,CCC(C)(C)c1ccc(O)cc1,1.0
1448,Drug 7475,CC(C=O)Cc1ccc(C(C)(C)C)cc1,0.0
1449,Drug 7476,CC1=CCC2CC1C2(C)C,0.0
1450,Drug 7485,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1,0.0
1451,Drug 7491,O=C1NS(=O)(=O)c2ccccc21,0.0
1452,Drug 7498,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)[O-])[C@H]21.[Na+],0.0
1453,Drug 7509,CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O,0.0
1454,Drug 7510,CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,0.0
1455,Drug 7511,CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,0.0
1456,Drug 7514,CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,1.0
1457,Drug 7527,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.[Cl-],1.0
1458,Drug 7528,CC1(C)CON(Cc2ccccc2Cl)C1=O,0.0
1459,Drug 7530,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,0.0
1460,Drug 7534,C=CC(=O)OCCO,1.0
1461,Drug 7537,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1.[Cl-],1.0
1462,Drug 7538,O=C(O)c1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1,0.0
1463,Drug 7550,O=C=NCCCCCCN=C=O,0.0
1464,Drug 7557,O.O=C1[N-]S(=O)(=O)c2ccccc21.[Na+],0.0
1465,Drug 7560,O=[N+]([O-])c1ccccc1[O-].[Na+],0.0
1466,Drug 7562,CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(OC(=O)CCC)C(=O)OCCCCCC,0.0
1467,Drug 7564,O=[N+]([O-])c1ccc([O-])cc1.[Na+],0.0
1468,Drug 7566,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1,0.0
1469,Drug 7575,Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,1.0
1470,Drug 7576,Cc1c(COC(=O)[C@H]2[C@@H](/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,0.0
1471,Drug 7577,O=C1OC(=O)C2C3C=CC(C3)C12,0.0
1472,Drug 7579,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0.0
1473,Drug 7583,Cc1ccc(C)c(S(=O)(=O)[O-])c1.[Na+],0.0
1474,Drug 7584,Cc1ccc(S(=O)(=O)[O-])c(C)c1.[Na+],0.0
1475,Drug 7589,CC(=O)OC1CC(C)OC(C)O1,0.0
1476,Drug 7618,c1cc2c3c(cccc3c1)CC2,0.0
1477,Drug 7623,Cc1cccc([N+](=O)[O-])c1C,0.0
1478,Drug 7624,CCNc1nc(NC(C)C)nc(SC)n1,0.0
1479,Drug 7637,CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,1.0
1480,Drug 7639,Cn1cnc2c1c(=O)[nH]c(=O)n2C,0.0
1481,Drug 7643,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,1.0
1482,Drug 7644,CCCCC(CC)COC(=O)/C=C/c1ccc(OC)cc1,1.0
1483,Drug 7646,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,1.0
1484,Drug 7647,O=P(O)(Oc1ccccc1)Oc1ccccc1,0.0
1485,Drug 7648,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,0.0
1486,Drug 7658,O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,0.0
1487,Drug 7662,CC[C@H](c1ccc(O)cc1)[C@@H](CC)c1ccc(O)cc1,0.0
1488,Drug 7666,Oc1ccc2ccccc2c1/N=N/c1ccccc1,1.0
1489,Drug 7673,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,1.0
1490,Drug 7687,O=C(OC1CCCCC1)c1ccccc1C(=O)OC1CCCCC1,0.0
1491,Drug 7693,CCOC(=O)c1ccccc1C(=O)OCC,0.0
1492,Drug 7694,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,1.0
1493,Drug 7696,CCCCOC(=O)c1ccccc1C(=O)OCCCC,1.0
1494,Drug 7697,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,0.0
1495,Drug 7709,c1ccc2c(c1)ccc1ccccc12,0.0
1496,Drug 7716,CO[C@@H]1COCC[C@@H]1[NH2+][C@@H]1CC[C@@](C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)(C(C)C)C1.O=C([O-])CCC(=O)O,0.0
1497,Drug 7719,Cc1cc(C)n(CO)n1,1.0
1498,Drug 7724,O=C1NC(=O)C2CC=CCC12,0.0
1499,Drug 7725,O=C1NC(=O)c2ccccc21,0.0
1500,Drug 7731,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,1.0
1501,Drug 7732,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1,0.0
1502,Drug 7735,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,0.0
1503,Drug 7751,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21.[Na+].[Na+],0.0
1504,Drug 7758,O=C(O)c1ccccc1-n1cc(C(=O)O)c(=O)c2cc(Nc3c(F)cc(F)cc3Cl)c(Cl)cc21,0.0
1505,Drug 7761,O=NN(c1ccccc1)c1ccccc1,0.0
1506,Drug 7767,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.0
1507,Drug 7770,N#Cc1ccc(N(CC(N)=O)CC(F)(F)F)cc1C(F)(F)F,0.0
1508,Drug 7771,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1,0.0
1509,Drug 7773,COP(=S)(OC)SCn1nnc2ccccc2c1=O,0.0
1510,Drug 7777,c1ccc2c(c1)Cc1ccccc1-2,0.0
1511,Drug 7788,O=C(O)Cc1cccc2ccccc12,0.0
1512,Drug 7791,CO[PH](=O)OC,0.0
1513,Drug 7795,Cc1cc(=O)oc2cc(N(C)C)ccc12,0.0
1514,Drug 7804,CC(C)(C)c1ccc(OC(=O)c2ccccc2O)cc1,1.0
1515,Drug 7810,CCOC(=O)c1ccccc1C,0.0
1516,Drug 7812,CN1CCCC1=O,0.0
1517,Drug 7813,CCOC(=O)c1ccccc1N,0.0
1518,Drug 7821,CCc1cccc(C)c1N(C(=O)CCl)[C@@H](C)COC,0.0
1519,Drug 7834,CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,0.0
1520,Drug 7838,Clc1cccc(Cl)c1Cl,0.0
1521,Drug 7839,Cc1cccc(C)c1N,0.0
1522,Drug 7842,COCC(C)N(C(=O)CCl)c1c(C)csc1C,0.0
1523,Drug 7844,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,0.0
1524,Drug 7845,O=C(O)[C@H](O)[C@@H](O)C(=O)O,0.0
1525,Drug 7846,O=C([O-])c1ccccc1C(=O)O.[K+],0.0
1526,Drug 7851,CCON=C(CC)C1=C(O)CC(c2c(C)cc(C)cc2C)CC1=O,0.0
1527,Drug 7855,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1.0
1528,Drug 7857,O=c1n(Cl)c(=O)n(Cl)c(=O)n1Cl,0.0
1529,Drug 7864,Cc1cc(O)cc(C)c1Cl,1.0
1530,Drug 7865,Oc1c(Cl)cc(Cl)cc1Cl,0.0
1531,Drug 7871,C=CN1CCCC1=O,0.0
1532,Drug 7874,CC(C)(C)c1ccccc1O,1.0
1533,Drug 7881,CCc1cc(Cc2cc(CC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,1.0
1534,Drug 7884,O=[N+]([O-])c1ccc(O)cc1C(F)(F)F,1.0
1535,Drug 7885,CC(=O)OC1CCCCC1C(C)(C)C,0.0
1536,Drug 7893,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,0.0
1537,Drug 7895,Cc1ccc(C(C)(C)C)c(O)c1,1.0
1538,Drug 7901,CCCCC(C#N)(Cn1cncn1)c1ccc(Cl)cc1,0.0
1539,Drug 7906,CC(C)c1ccccc1O,0.0
1540,Drug 7907,Cc1ccccc1[N+](=O)[O-],0.0
1541,Drug 7909,Nc1ccccc1[N+](=O)[O-],0.0
1542,Drug 7910,O=[N+]([O-])c1ccccc1O,0.0
1543,Drug 7914,CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1.0
1544,Drug 7921,CCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC)c(C(=O)OCCCCCCCC)c1,0.0
1545,Drug 7949,COC(=O)c1ccccc1C,0.0
1546,Drug 7951,CCC(C)c1ccccc1O,1.0
1547,Drug 7959,Cc1ccc(C(C)C)c(O)c1,0.0
1548,Drug 7961,Cc1ccc([N+](=O)[O-])c(C)c1,0.0
1549,Drug 7963,CCc1ccccc1O,0.0
1550,Drug 7965,O=Cc1ccccc1O,0.0
1551,Drug 7968,COc1ccccc1N,0.0
1552,Drug 7970,COc1ccccc1O,0.0
1553,Drug 7973,Cc1cccc2ccccc12,0.0
1554,Drug 7975,Oc1cccc2ccccc12,1.0
1555,Drug 7983,c1ccc(Nc2cccc3ccccc23)cc1,1.0
1556,Drug 7986,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,0.0
1557,Drug 7990,Oc1ccccc1-c1ccccc1,1.0
1558,Drug 8001,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,0.0
1559,Drug 8006,CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C1[N-]S(=O)(=O)c2ccccc21,0.0
1560,Drug 8010,CN(C)c1ccc(C(=O)c2ccc(N(C)C)cc2)cc1,1.0
1561,Drug 8023,c1ccc2ccccc2c1,0.0
1562,Drug 8025,c1ccc2ncccc2c1,0.0
1563,Drug 8035,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,1.0
1564,Drug 8040,Nc1ccc2ccccc2c1,0.0
1565,Drug 8044,Cc1ccc2ncccc2c1,0.0
1566,Drug 8046,O=c1ccc2ccccc2o1,0.0
1567,Drug 8048,CCN(CC)c1ccccc1,0.0
1568,Drug 8059,CCO[Si](CCCN)(OCC)OCC,0.0
1569,Drug 8065,Oc1ccc(-c2ccccc2)c(Cl)c1,1.0
1570,Drug 8076,CCCCN(CCCC)N=O,0.0
1571,Drug 8083,c1ccc(-c2ccccc2)cc1,0.0
1572,Drug 8093,O=C1CCC(C2CCCCC2)CC1,0.0
1573,Drug 8094,Oc1ccc(-c2ccccc2)cc1,0.0
1574,Drug 8099,c1ccc2c(c1)Nc1ccccc1S2,0.0
1575,Drug 8100,Nc1ccc(-c2ccc(N)cc2)cc1,0.0
1576,Drug 8103,CC/C=C\CCO,0.0
1577,Drug 8110,CCOC(=O)COc1ccc2c(c1)CC(NCC(O)c1cccc(Cl)c1)CC2.Cl,1.0
1578,Drug 8117,O=NN1CCCC1,0.0
1579,Drug 8120,CC(=O)c1ccc2ccccc2c1,0.0
1580,Drug 8126,C=CCc1ccc(OC)c(OC)c1,0.0
1581,Drug 8149,OCC(O)c1ccccc1,0.0
1582,Drug 8154,Cc1cc(Cl)ccc1OC(C)C(=O)O,0.0
1583,Drug 8158,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,0.0
1584,Drug 8160,CC(C)(C)C(=O)c1ccccc1,0.0
1585,Drug 8164,CCOC(=O)c1ccccc1,1.0
1586,Drug 8166,CC(=O)OC(C)c1ccccc1,0.0
1587,Drug 8170,O=C(Oc1ccccc1)c1ccccc1,0.0
1588,Drug 8176,CCOC(=O)c1ccc(C)cc1,0.0
1589,Drug 8177,CCOC(=O)c1ccc(N)cc1,1.0
1590,Drug 8182,CCCOC(=O)c1ccc(O)cc1,0.0
1591,Drug 8185,O=C1C=CC(=O)N1c1ccccc1,0.0
1592,Drug 8186,O=C(OCc1ccccc1)c1ccc(O)cc1,1.0
1593,Drug 8191,CCCCOC(=O)c1ccc(O)cc1,0.0
1594,Drug 8192,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC,0.0
1595,Drug 8197,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,0.0
1596,Drug 8203,CC(C)CCOC(=O)c1ccccc1,0.0
1597,Drug 8204,O=C(OCCc1ccccc1)c1ccccc1,1.0
1598,Drug 8208,C=CCc1ccc2c(c1)OCO2,0.0
1599,Drug 8209,COC(=O)C1CCC(C(=O)OC)CC1,0.0
1600,Drug 8214,CCOc1ccccc1O,0.0
1601,Drug 8217,Cc1cc(Cl)ccc1OCC(=O)O,0.0
1602,Drug 8220,O=C(O)COc1ccc(Cl)cc1Cl,0.0
1603,Drug 8221,CCCCOC(=O)COc1ccc(Cl)cc1Cl,1.0
1604,Drug 8222,Cc1cc(Cl)ccc1OCCCC(=O)O,0.0
1605,Drug 8223,O=C(O)CCCOc1ccc(Cl)cc1Cl,0.0
1606,Drug 8226,CC(C/N=C/c1ccccc1O)/N=C/c1ccccc1O,0.0
1607,Drug 8227,CCCC(O)C(CC)CO,0.0
1608,Drug 8231,COc1nn(CSP(=S)(OC)OC)c(=O)s1,0.0
1609,Drug 8233,C1=Cc2ccccc2C1,0.0
1610,Drug 8234,c1ccc2[nH]nnc2c1,0.0
1611,Drug 8235,c1ccc2scnc2c1,0.0
1612,Drug 8240,CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,0.0
1613,Drug 8245,CCCCCCCCC=CCCCCCCCC1=NCCN1CCO,1.0
1614,Drug 8250,Cc1ccccc1O,0.0
1615,Drug 8251,Cc1ccccc1Cl,0.0
1616,Drug 8252,Clc1ccccc1Cl,0.0
1617,Drug 8254,Cc1ccccc1N,0.0
1618,Drug 8255,Nc1ccccc1N,1.0
1619,Drug 8258,Oc1ccccc1Cl,0.0
1620,Drug 8261,Cc1ccc(C)c(C)c1,0.0
1621,Drug 8263,Cc1ccc(O)cc1C,0.0
1622,Drug 8268,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,0.0
1623,Drug 8270,Cc1ccc(N)cc1Cl,0.0
1624,Drug 8271,CN(C)C(=O)C(c1ccccc1)c1ccccc1,0.0
1625,Drug 8273,Nc1ccc(Cl)c(Cl)c1,0.0
1626,Drug 8278,Cc1ccc(N)cc1N,0.0
1627,Drug 8280,Nc1ccc(Cl)cc1N,1.0
1628,Drug 8284,Cc1ccc(C)c(O)c1,0.0
1629,Drug 8287,Cc1cc(C)c(C)cc1C,0.0
1630,Drug 8288,Clc1cc(Cl)c(Cl)cc1Cl,0.0
1631,Drug 8289,Oc1cc(Cl)c(Cl)cc1Cl,1.0
1632,Drug 8291,O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl,1.0
1633,Drug 8295,c1ccc(B(c2ccccc2)c2ccccc2)cc1,0.0
1634,Drug 8297,c1ccc(C2CO2)cc1,0.0
1635,Drug 8302,CCOP(=S)(Oc1cnc(C(C)(C)C)nc1)OC(C)C,1.0
1636,Drug 8303,ClCC(Cl)CCl,0.0
1637,Drug 8305,OC(CCl)CCl,0.0
1638,Drug 8306,OCC(O)CCl,0.0
1639,Drug 8307,CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,0.0
1640,Drug 8309,CCC(C)=NO,0.0
1641,Drug 8315,OC1CCCC1,0.0
1642,Drug 8317,S=C1NCCN1,0.0
1643,Drug 8319,O=C1CCCO1,0.0
1644,Drug 8320,CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,0.0
1645,Drug 8330,CCc1ccc(O)c(C(C)(C)C)c1,1.0
1646,Drug 8332,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,1.0
1647,Drug 8336,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,0.0
1648,Drug 8345,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,1.0
1649,Drug 8352,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,1.0
1650,Drug 8357,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,1.0
1651,Drug 8365,COc1cc([N+](=O)[O-])ccc1N,0.0
1652,Drug 8366,C=CCc1ccc(O)c(OC)c1,0.0
1653,Drug 8367,CC=Cc1ccc(O)c(OC)c1,0.0
1654,Drug 8368,Cc1cc(N=Nc2ccccc2C)ccc1N,1.0
1655,Drug 8369,NC(=O)NC1NC(=O)NC1=O,0.0
1656,Drug 8379,CCN(CC)C(=S)SSC(=S)N(CC)CC,1.0
1657,Drug 8381,CCCCCCCCCCCC(=O)N(C)CC(=O)O,0.0
1658,Drug 8385,CSC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)SC)c1CC(C)C,1.0
1659,Drug 8392,OCC1CCCO1,0.0
1660,Drug 8393,OCc1ccco1,0.0
1661,Drug 8394,O=Cc1ccco1,0.0
1662,Drug 8396,CC(C)(C)c1ccccc1,0.0
1663,Drug 8397,ClC(Cl)(Cl)c1ccccc1,0.0
1664,Drug 8409,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,0.0
1665,Drug 8417,Cc1ccc(C(C)(C)C)cc1,0.0
1666,Drug 8419,CC(C)(C)C1CCC(O)CC1,0.0
1667,Drug 8420,CC(C)(C)C1CCC(=O)CC1,0.0
1668,Drug 8421,CC(C)(C)c1ccc(O)cc1,1.0
1669,Drug 8423,FC(F)(F)c1ccc(Cl)cc1,0.0
1670,Drug 8431,CC1COc2ccccc2N1C(=O)C(Cl)Cl,1.0
1671,Drug 8440,CC(=O)c1ccccc1,0.0
1672,Drug 8441,ClC(Cl)c1ccccc1,0.0
1673,Drug 8443,CCOP(=O)(SC(C)CC)N1CCSC1=O,0.0
1674,Drug 8446,NC(=O)c1cccnc1,0.0
1675,Drug 8447,CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c2cc1C.[Cl-],1.0
1676,Drug 8450,O=[N+]([O-])c1ccccc1,0.0
1677,Drug 8453,Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1,0.0
1678,Drug 8459,CN(C)c1cccc(O)c1,0.0
1679,Drug 8460,Cc1cccc([N+](=O)[O-])c1,0.0
1680,Drug 8468,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,0.0
1681,Drug 8477,Cc1ccc([N+](=O)[O-])cc1C,0.0
1682,Drug 8479,O=[N+]([O-])c1ccc(Cl)c(Cl)c1,0.0
1683,Drug 8480,Cc1ccc([N+](=O)[O-])cc1N,0.0
1684,Drug 8483,COc1ccc([N+](=O)[O-])cc1N,0.0
1685,Drug 8485,CCCCCC(C)OC(=O)COc1ccc(Cl)c2cccnc12,0.0
1686,Drug 8490,CC(C)c1cccc(C(C)C)c1,0.0
1687,Drug 8492,O=C(Cl)c1cccc(C(=O)Cl)c1,0.0
1688,Drug 8493,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,0.0
1689,Drug 8494,CCCC(CCC)C(=O)O,0.0
1690,Drug 8496,CCC(C)c1ccc(O)cc1,1.0
1691,Drug 8499,COC(=O)c1ccc(O)cc1,0.0
1692,Drug 8502,CC1=CCC(C(C)C)=CC1,0.0
1693,Drug 8503,CC1=CC=C(C(C)C)CC1,0.0
1694,Drug 8504,Cc1ccc(C(C)C)cc1,0.0
1695,Drug 8505,CC(C)c1ccc(O)cc1,0.0
1696,Drug 8507,CC(=O)c1ccc(O)cc1,0.0
1697,Drug 8509,O=C(O)c1ccc(O)cc1,0.0
1698,Drug 8510,Cc1ccc(N(C)C)cc1,0.0
1699,Drug 8513,Cc1ccc([N+](=O)[O-])cc1,0.0
1700,Drug 8514,C[Si](C)(C)N[Si](C)(C)C,0.0
1701,Drug 8528,Cc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1ccncc1)C(=O)N3CC2,0.0
1702,Drug 8529,CC(C)c1cccc(C(C)C)c1NC(=O)[N-]S(=O)(=O)c1cc(C(C)(C)O)co1.[Na+],0.0
1703,Drug 8530,O=C(O)CCN(C1(C(=O)NO)CCCC1)S(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1,0.0
1704,Drug 8531,Cc1nc(C)nc(N2C[C@H](C)N(c3ccnc([C@@H](C)O)n3)[C@H](C)C2)n1,0.0
1705,Drug 8532,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2,0.0
1706,Drug 8533,Cl.NCC1(Cc2noc(=O)[nH]2)CCCCC1,0.0
1707,Drug 8534,CCOc1cccc([C@]2(N3CCN(c4ccccc4)CC3)CC[C@@H](C)CC2)c1.CS(=O)(=O)O,0.0
1708,Drug 8535,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cc(Cl)ccc4OCc4cc(C)no4)ncnc32)[C@H](O)[C@@H]1N,0.0
1709,Drug 8536,CNS(=O)(=O)c1cc(C(=O)N2CCC(CCN3C4CCC3CC(n3c(C)nc5ccccc53)C4)(c3cccc(F)c3)CC2)c(Cl)cc1F,1.0
1710,Drug 8537,Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)/C=C/c4ccc(F)cc4)CC2)CC3)no1.Cl,0.0
1711,Drug 8538,NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[n-]1.O.[K+],1.0
1712,Drug 8539,CC(C)(O)c1cnn2c(-c3ccc(F)c(-c4c(F)cccc4C#N)c3)cnc2n1,0.0
1713,Drug 8540,Cc1ncc([C@@H](CCCCCCc2ccc3c(n2)NCCC3)CC(=O)O)cn1,1.0
1714,Drug 8541,Fc1ccccc1[C@@H](F)CO[C@H]1CC[C@H](Nc2[nH]cnc3nncc2-3)CC1,0.0
1715,Drug 8542,COc1cccc(-c2ccc(/C=C\CN3CCCCCC3)cc2Cl)c1.Cl,1.0
1716,Drug 8543,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC1CC2CCC(C1)N2c1ncccn1,0.0
1717,Drug 8544,CN1CCN(Cc2cc(-c3ccc4nc(O)oc4c3)co2)[C@@H](c2ccc(F)cc2)C1.Cl.O,1.0
1718,Drug 8545,COc1ccc2cc(S(=O)(=O)N[C@H](CC(=O)N[C@H](Cc3ccc(CN4[C@@H](C)CCC[C@H]4C)cc3)C(=O)N(C)C(C)C)c3ccc4c(c3)OCO4)ccc2c1.Cl,1.0
1719,Drug 8546,CN(C)C(=O)C1(N2CCCCC2)CCN(CCC2(c3ccc(Cl)c(Cl)c3)CN(C(=O)c3ccccc3)CCO2)CC1.Cl,1.0
1720,Drug 8547,CCOC(=O)[C@]1(c2ccccc2)Oc2ccccc2[C@@H]1N,0.0
1721,Drug 8548,Cl.O=C(N[C@H](c1ccccc1)[C@@H]1CN2CCC1CC2)c1c(Cl)ccc(C(F)(F)F)c1Cl,1.0
1722,Drug 8549,O=C(Nc1ccc2[nH]ccc2c1)c1cc2cc(F)ccc2n1Cc1cccc(F)c1,1.0
1723,Drug 8550,COc1ccc(C(=O)Nc2nc3ccccc3c(NCc3ccccc3)c2C#N)cc1,1.0
1724,Drug 8551,CCOC(=O)O[C@H](C)OC(=O)c1ccc2c(c1)cc(C(=O)NC1CCN(C(C)C)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1.Cl,1.0
1725,Drug 8552,CCN(Cc1cccnc1)C(=O)c1cccc(Cl)c1[C@]1(C)C(=O)N(Cc2ccc(OC)cc2OC)c2ccc(Cl)cc21.Cl,0.0
1726,Drug 8553,CCCOc1sc(C(=O)N2CCC(c3cc(CN)ccc3F)CC2)c(C)c1Br.Cl,1.0
1727,Drug 8554,O=C([O-])c1ccc2c(c1)nc(C(=O)NC1CCN(C3CC3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1.[Na+],0.0
1728,Drug 8555,CC(=O)O.COCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c2cn1,0.0
1729,Drug 8556,CC(=O)NC1(c2cccc(F)c2)CCN(CC[C@@]2(c3ccc(Cl)c(Cl)c3)CN(c3ccccc3)C(=O)CO2)CC1.O=C(O)CCC(=O)O,1.0
1730,Drug 8557,CCOC(=O)c1ccc([C@H]2CC[C@H](NC[C@H](O)COc3ccc(O)c(NS(C)(=O)=O)c3)CC2)cc1.Cl,1.0
